chat_id,timestamp,customer_id,agent_id,first_response_time_sec,chat_duration_min,chat_status,csat_score,sentiment,issue_category
IM-2026042071,2026-04-22 23:45:00,CUST-9103,AGT-221,79,12.1,Transferred,5,Negative,Billing & Payment
IM-2026042072,2026-04-22 23:45:00,CUST-9695,AGT-201,43,8.3,Resolved,4,Positive,General Inquiry
IM-2026042073,2026-04-22 23:45:00,CUST-4269,AGT-234,60,14.0,Resolved,5,Positive,Technical Support
IM-2026042074,2026-04-23 00:15:00,CUST-8236,AGT-212,89,17.2,Resolved,4,Neutral,Account Management
IM-2026042075,2026-04-23 00:15:00,CUST-9153,AGT-212,120,9.2,Resolved,5,Positive,Billing & Payment
IM-2026042076,2026-04-23 01:00:00,CUST-2748,AGT-207,39,14.4,Resolved,3,Positive,Account Management
IM-2026042077,2026-04-23 01:00:00,CUST-5494,AGT-216,64,20.3,Resolved,3,Positive,Technical Support
IM-2026042078,2026-04-23 01:00:00,CUST-4942,AGT-201,68,2.0,Resolved,5,Neutral,Technical Support
IM-2026042079,2026-04-23 01:30:00,CUST-4102,AGT-209,54,12.3,Resolved,4,Positive,Account Management
IM-2026042080,2026-04-23 01:30:00,CUST-1387,AGT-234,79,5.8,Resolved,5,Positive,Technical Support
IM-2026042081,2026-04-23 01:30:00,CUST-2442,AGT-219,95,14.5,Resolved,3,Positive,Account Management
IM-2026042082,2026-04-23 01:45:00,CUST-6078,AGT-215,19,17.2,Resolved,5,Neutral,Account Management
IM-2026042083,2026-04-23 01:45:00,CUST-6557,AGT-215,92,6.9,Resolved,4,Positive,Account Management
IM-2026042084,2026-04-23 02:00:00,CUST-7253,AGT-226,125,9.0,Resolved,4,Positive,Billing & Payment
IM-2026042085,2026-04-23 02:00:00,CUST-7988,AGT-207,84,10.7,Resolved,4,Negative,Account Management
IM-2026042086,2026-04-23 02:15:00,CUST-3674,AGT-205,111,13.4,Unresolved,4,Neutral,Account Management
IM-2026042087,2026-04-23 03:00:00,CUST-9572,AGT-227,18,10.4,Resolved,4,Neutral,Network Outage
IM-2026042088,2026-04-23 03:15:00,CUST-1121,AGT-206,74,22.8,Resolved,5,Neutral,General Inquiry
IM-2026042089,2026-04-23 03:15:00,CUST-2383,AGT-215,45,6.1,Resolved,5,Positive,Billing & Payment
IM-2026042090,2026-04-23 03:15:00,CUST-9326,AGT-234,62,8.9,Resolved,4,Positive,Technical Support
IM-2026042091,2026-04-23 03:30:00,CUST-7817,AGT-209,24,6.2,Resolved,5,Negative,Network Outage
IM-2026042092,2026-04-23 03:45:00,CUST-1594,AGT-214,55,16.4,Resolved,4,Positive,Billing & Payment
IM-2026042093,2026-04-23 04:00:00,CUST-6534,AGT-214,112,12.5,Resolved,5,Positive,Billing & Payment
IM-2026042094,2026-04-23 04:15:00,CUST-5882,AGT-220,25,14.6,Resolved,5,Positive,Billing & Payment
IM-2026042095,2026-04-23 04:30:00,CUST-9792,AGT-220,106,18.2,Resolved,3,Positive,Account Management
IM-2026042096,2026-04-23 04:45:00,CUST-3784,AGT-229,29,19.9,Resolved,4,Positive,Network Outage
IM-2026042097,2026-04-23 04:45:00,CUST-4198,AGT-221,51,12.4,Resolved,4,Neutral,Network Outage
IM-2026042098,2026-04-23 04:45:00,CUST-9503,AGT-218,55,15.9,Resolved,5,Positive,Billing & Payment
IM-2026042099,2026-04-23 05:00:00,CUST-6043,AGT-214,159,15.3,Unresolved,5,Neutral,Billing & Payment
IM-2026042100,2026-04-23 05:30:00,CUST-9463,AGT-231,321,10.0,Resolved,1,Neutral,Billing & Payment
IM-2026042101,2026-04-23 05:45:00,CUST-7803,AGT-202,20,9.9,Resolved,5,Positive,Billing & Payment
IM-2026042102,2026-04-23 06:15:00,CUST-1165,AGT-215,65,5.3,Resolved,3,Positive,Account Management
IM-2026042103,2026-04-23 06:15:00,CUST-9058,AGT-206,32,11.5,Resolved,5,Neutral,Technical Support
IM-2026042104,2026-04-23 06:15:00,CUST-8904,AGT-226,324,19.1,Transferred,2,Negative,Billing & Payment
IM-2026042105,2026-04-23 07:00:00,CUST-6030,AGT-219,717,17.5,Resolved,2,Neutral,Billing & Payment
IM-2026042106,2026-04-23 07:15:00,CUST-5922,AGT-215,22,2.0,Resolved,5,Negative,Account Management
IM-2026042107,2026-04-23 07:45:00,CUST-5921,AGT-222,51,12.0,Resolved,3,Neutral,Account Management
IM-2026042108,2026-04-23 08:15:00,CUST-2337,AGT-209,419,5.5,Unresolved,3,Neutral,Billing & Payment
IM-2026042109,2026-04-23 08:15:00,CUST-5552,AGT-230,234,17.0,Resolved,5,Neutral,Billing & Payment
IM-2026042110,2026-04-23 08:30:00,CUST-7683,AGT-214,55,17.9,Unresolved,5,Neutral,Technical Support
IM-2026042111,2026-04-23 08:30:00,CUST-1448,AGT-201,153,12.8,Resolved,4,Positive,Network Outage
IM-2026042112,2026-04-23 08:30:00,CUST-2401,AGT-216,24,12.1,Resolved,5,Neutral,Account Management
IM-2026042113,2026-04-23 09:00:00,CUST-6984,AGT-206,119,17.2,Unresolved,4,Positive,Network Outage
IM-2026042114,2026-04-23 09:30:00,CUST-4249,AGT-208,49,13.7,Resolved,5,Positive,Billing & Payment
IM-2026042115,2026-04-23 09:30:00,CUST-8448,AGT-213,19,11.7,Resolved,5,Neutral,Technical Support
IM-2026042116,2026-04-23 10:00:00,CUST-3718,AGT-216,72,15.5,Resolved,5,Positive,Technical Support
IM-2026042117,2026-04-23 10:15:00,CUST-7710,AGT-208,134,19.7,Resolved,5,Positive,Technical Support
IM-2026042118,2026-04-23 10:15:00,CUST-8086,AGT-218,78,21.1,Resolved,5,Positive,Technical Support
IM-2026042119,2026-04-23 10:15:00,CUST-1491,AGT-201,230,17.2,Resolved,5,Neutral,Billing & Payment
IM-2026042120,2026-04-23 10:30:00,CUST-4225,AGT-211,135,7.9,Resolved,3,Positive,Account Management
IM-2026042121,2026-04-23 11:00:00,CUST-9371,AGT-203,275,13.8,Resolved,4,Positive,General Inquiry
IM-2026042122,2026-04-23 11:15:00,CUST-1620,AGT-223,40,14.9,Transferred,4,Positive,Technical Support
IM-2026042123,2026-04-23 11:15:00,CUST-2362,AGT-223,48,7.3,Resolved,5,Positive,Network Outage
IM-2026042124,2026-04-23 11:15:00,CUST-5201,AGT-232,45,8.0,Resolved,5,Positive,Billing & Payment
IM-2026042125,2026-04-23 11:30:00,CUST-8437,AGT-220,37,15.8,Resolved,5,Neutral,Technical Support
IM-2026042126,2026-04-23 11:30:00,CUST-8742,AGT-228,76,9.9,Resolved,4,Positive,Billing & Payment
IM-2026042127,2026-04-23 11:30:00,CUST-4014,AGT-208,367,14.1,Resolved,1,Negative,Network Outage
IM-2026042128,2026-04-23 12:30:00,CUST-2732,AGT-214,38,8.3,Resolved,5,Negative,Technical Support
IM-2026042129,2026-04-23 12:45:00,CUST-1165,AGT-209,24,8.4,Resolved,5,Neutral,Technical Support
IM-2026042130,2026-04-23 12:45:00,CUST-1446,AGT-219,352,14.0,Unresolved,1,Negative,Billing & Payment
IM-2026042131,2026-04-23 13:00:00,CUST-9189,AGT-201,28,7.7,Resolved,4,Neutral,General Inquiry
IM-2026042132,2026-04-23 13:00:00,CUST-8815,AGT-222,56,9.3,Resolved,5,Neutral,Technical Support
IM-2026042133,2026-04-23 13:15:00,CUST-6331,AGT-214,109,8.3,Resolved,4,Positive,Account Management
IM-2026042134,2026-04-23 13:30:00,CUST-6798,AGT-219,38,16.2,Resolved,5,Positive,Technical Support
IM-2026042135,2026-04-23 13:30:00,CUST-6862,AGT-225,52,9.6,Resolved,5,Positive,Account Management
IM-2026042136,2026-04-23 13:45:00,CUST-9906,AGT-219,137,13.7,Resolved,5,Positive,Network Outage
IM-2026042137,2026-04-23 14:15:00,CUST-9551,AGT-229,110,2.0,Resolved,3,Neutral,Billing & Payment
IM-2026042138,2026-04-23 14:15:00,CUST-6449,AGT-209,92,7.6,Resolved,5,Neutral,Network Outage
IM-2026042139,2026-04-23 14:30:00,CUST-5553,AGT-205,73,11.1,Resolved,5,Neutral,General Inquiry
IM-2026042140,2026-04-23 14:45:00,CUST-9162,AGT-222,122,9.7,Resolved,5,Positive,Billing & Payment
IM-2026042141,2026-04-23 15:30:00,CUST-3466,AGT-208,47,6.6,Transferred,4,Neutral,Account Management
IM-2026042142,2026-04-23 15:30:00,CUST-2685,AGT-230,542,16.2,Resolved,1,Negative,Technical Support
IM-2026042143,2026-04-23 15:30:00,CUST-8546,AGT-207,189,8.6,Resolved,3,Neutral,Billing & Payment
IM-2026042144,2026-04-23 15:30:00,CUST-3560,AGT-206,71,14.4,Resolved,4,Positive,Technical Support
IM-2026042145,2026-04-23 15:45:00,CUST-5843,AGT-207,16,4.6,Resolved,5,Positive,Account Management
IM-2026042146,2026-04-23 16:00:00,CUST-9140,AGT-220,51,9.0,Resolved,5,Positive,Billing & Payment
IM-2026042147,2026-04-23 16:00:00,CUST-8290,AGT-215,284,7.9,Resolved,4,Positive,Network Outage
IM-2026042148,2026-04-23 16:00:00,CUST-3567,AGT-234,287,19.2,Resolved,5,Positive,Technical Support
IM-2026042149,2026-04-23 16:00:00,CUST-9079,AGT-202,36,8.4,Resolved,3,Neutral,Billing & Payment
IM-2026042150,2026-04-23 16:30:00,CUST-5533,AGT-229,398,17.4,Resolved,1,Negative,Account Management
IM-2026042151,2026-04-23 16:45:00,CUST-3666,AGT-210,22,2.0,Resolved,4,Neutral,Billing & Payment
IM-2026042152,2026-04-23 17:30:00,CUST-7007,AGT-213,236,12.7,Resolved,5,Negative,Account Management
IM-2026042153,2026-04-23 17:45:00,CUST-8874,AGT-213,167,12.5,Resolved,3,Positive,Account Management
IM-2026042154,2026-04-23 19:00:00,CUST-1548,AGT-232,159,8.9,Resolved,5,Positive,Technical Support
IM-2026042155,2026-04-23 19:00:00,CUST-7350,AGT-202,151,17.1,Resolved,3,Positive,Account Management
IM-2026042156,2026-04-23 19:15:00,CUST-6596,AGT-234,353,5.4,Unresolved,2,Positive,Network Outage
IM-2026042157,2026-04-23 19:45:00,CUST-2588,AGT-215,143,6.4,Resolved,5,Negative,Technical Support
IM-2026042158,2026-04-23 20:00:00,CUST-9276,AGT-224,111,16.5,Resolved,4,Positive,Network Outage
IM-2026042159,2026-04-23 20:00:00,CUST-5932,AGT-208,74,20.3,Resolved,4,Positive,Account Management
IM-2026042160,2026-04-23 20:00:00,CUST-9379,AGT-217,63,17.7,Resolved,5,Neutral,Technical Support
IM-2026042161,2026-04-23 20:15:00,CUST-1387,AGT-224,167,8.2,Resolved,4,Positive,Network Outage
IM-2026042162,2026-04-23 20:45:00,CUST-1516,AGT-205,213,17.3,Resolved,3,Neutral,Network Outage
IM-2026042163,2026-04-23 20:45:00,CUST-5174,AGT-224,55,10.8,Resolved,5,Positive,Technical Support
IM-2026042164,2026-04-23 21:00:00,CUST-5915,AGT-234,140,5.4,Unresolved,5,Positive,Network Outage
IM-2026042165,2026-04-23 21:00:00,CUST-4679,AGT-218,19,7.8,Resolved,5,Positive,Billing & Payment
IM-2026042166,2026-04-23 21:00:00,CUST-7775,AGT-218,91,16.3,Transferred,5,Neutral,Technical Support
IM-2026042167,2026-04-23 21:15:00,CUST-1452,AGT-214,100,14.6,Resolved,4,Positive,Billing & Payment
IM-2026042168,2026-04-23 21:15:00,CUST-7675,AGT-222,186,5.5,Resolved,4,Positive,Account Management
IM-2026042169,2026-04-23 21:30:00,CUST-8811,AGT-207,116,9.1,Resolved,4,Neutral,Billing & Payment
IM-2026042170,2026-04-23 22:00:00,CUST-5848,AGT-227,81,19.3,Resolved,5,Neutral,Network Outage
IM-2026042171,2026-04-23 22:15:00,CUST-3781,AGT-210,16,8.2,Resolved,4,Positive,Technical Support
IM-2026042172,2026-04-23 22:30:00,CUST-1467,AGT-214,62,22.6,Resolved,4,Neutral,Technical Support
IM-2026042173,2026-04-23 23:45:00,CUST-3394,AGT-210,144,11.9,Resolved,5,Neutral,Account Management
IM-2026042174,2026-04-24 00:00:00,CUST-2977,AGT-203,20,8.1,Resolved,4,Positive,Network Outage
IM-2026042175,2026-04-24 00:30:00,CUST-9340,AGT-224,82,10.9,Resolved,5,Positive,Technical Support
IM-2026042176,2026-04-24 01:00:00,CUST-6826,AGT-203,23,12.0,Resolved,5,Neutral,Network Outage
IM-2026042177,2026-04-24 01:00:00,CUST-3036,AGT-206,58,12.9,Resolved,5,Negative,Technical Support
IM-2026042178,2026-04-24 01:30:00,CUST-3848,AGT-226,45,11.4,Resolved,5,Positive,Technical Support
IM-2026042179,2026-04-24 01:45:00,CUST-2509,AGT-216,48,10.1,Resolved,5,Positive,Technical Support
IM-2026042180,2026-04-24 02:00:00,CUST-5211,AGT-208,125,11.9,Resolved,5,Positive,Billing & Payment
IM-2026042181,2026-04-24 02:15:00,CUST-1740,AGT-207,30,8.2,Resolved,4,Neutral,Technical Support
IM-2026042182,2026-04-24 02:45:00,CUST-8604,AGT-215,69,16.4,Resolved,4,Positive,Billing & Payment
IM-2026042183,2026-04-24 03:00:00,CUST-2979,AGT-221,46,12.9,Resolved,5,Positive,General Inquiry
IM-2026042184,2026-04-24 03:30:00,CUST-8809,AGT-233,122,6.0,Resolved,5,Neutral,Technical Support
IM-2026042185,2026-04-24 03:45:00,CUST-3784,AGT-206,113,11.1,Unresolved,4,Neutral,Network Outage
IM-2026042186,2026-04-24 04:00:00,CUST-7552,AGT-230,41,19.5,Resolved,4,Neutral,Billing & Payment
IM-2026042187,2026-04-24 04:00:00,CUST-3433,AGT-234,88,16.9,Resolved,5,Negative,Billing & Payment
IM-2026042188,2026-04-24 04:30:00,CUST-4781,AGT-214,78,11.4,Resolved,5,Neutral,Billing & Payment
IM-2026042189,2026-04-24 04:45:00,CUST-6440,AGT-230,217,6.9,Resolved,3,Positive,Technical Support
IM-2026042190,2026-04-24 05:00:00,CUST-6032,AGT-227,57,11.8,Resolved,5,Positive,Technical Support
IM-2026042191,2026-04-24 05:15:00,CUST-7027,AGT-220,137,2.0,Resolved,5,Neutral,Billing & Payment
IM-2026042192,2026-04-24 05:45:00,CUST-1029,AGT-233,41,16.3,Transferred,3,Positive,Billing & Payment
IM-2026042193,2026-04-24 06:00:00,CUST-4258,AGT-214,23,15.1,Unresolved,5,Neutral,Technical Support
IM-2026042194,2026-04-24 06:15:00,CUST-6194,AGT-224,254,13.1,Resolved,4,Positive,General Inquiry
IM-2026042195,2026-04-24 06:15:00,CUST-8986,AGT-219,52,8.8,Resolved,5,Positive,Technical Support
IM-2026042196,2026-04-24 06:30:00,CUST-8319,AGT-201,27,12.9,Resolved,5,Neutral,Technical Support
IM-2026042197,2026-04-24 06:45:00,CUST-3974,AGT-215,25,17.8,Resolved,5,Negative,Technical Support
IM-2026042198,2026-04-24 07:00:00,CUST-7007,AGT-203,25,14.1,Resolved,3,Positive,Technical Support
IM-2026042199,2026-04-24 07:15:00,CUST-8344,AGT-201,37,16.2,Resolved,4,Positive,Network Outage
IM-2026042200,2026-04-24 07:15:00,CUST-7598,AGT-216,115,4.7,Resolved,5,Positive,General Inquiry
IM-2026042201,2026-04-24 08:00:00,CUST-4128,AGT-203,45,11.8,Resolved,5,Positive,Network Outage
IM-2026042202,2026-04-24 08:15:00,CUST-8679,AGT-219,30,13.7,Resolved,5,Positive,Account Management
IM-2026042203,2026-04-24 08:15:00,CUST-6479,AGT-218,24,15.6,Resolved,4,Positive,Technical Support
IM-2026042204,2026-04-24 08:15:00,CUST-6038,AGT-226,16,11.0,Resolved,5,Positive,Account Management
IM-2026042205,2026-04-24 08:45:00,CUST-5322,AGT-206,174,24.9,Resolved,3,Neutral,Network Outage
IM-2026042206,2026-04-24 09:00:00,CUST-6415,AGT-206,261,6.1,Unresolved,4,Positive,General Inquiry
IM-2026042207,2026-04-24 09:45:00,CUST-4283,AGT-217,135,8.4,Resolved,4,Positive,Network Outage
IM-2026042208,2026-04-24 10:00:00,CUST-4812,AGT-223,171,16.2,Resolved,4,Positive,Account Management
IM-2026042209,2026-04-24 10:00:00,CUST-7256,AGT-203,54,23.3,Resolved,5,Positive,Account Management
IM-2026042210,2026-04-24 10:00:00,CUST-6548,AGT-231,57,11.9,Resolved,5,Positive,Billing & Payment
IM-2026042211,2026-04-24 10:45:00,CUST-4026,AGT-229,77,10.8,Resolved,5,Positive,Technical Support
IM-2026042212,2026-04-24 10:45:00,CUST-7521,AGT-228,59,5.1,Resolved,5,Negative,Account Management
IM-2026042213,2026-04-24 12:00:00,CUST-4778,AGT-202,312,14.5,Resolved,2,Negative,Technical Support
IM-2026042214,2026-04-24 12:00:00,CUST-7330,AGT-202,114,9.4,Resolved,5,Positive,Technical Support
IM-2026042215,2026-04-24 12:15:00,CUST-1724,AGT-226,65,19.6,Resolved,5,Neutral,Billing & Payment
IM-2026042216,2026-04-24 12:30:00,CUST-8057,AGT-207,16,14.8,Resolved,4,Neutral,Technical Support
IM-2026042217,2026-04-24 12:45:00,CUST-5621,AGT-217,98,14.6,Resolved,5,Neutral,Account Management
IM-2026042218,2026-04-24 12:45:00,CUST-8849,AGT-212,17,13.5,Resolved,5,Negative,Network Outage
IM-2026042219,2026-04-24 13:00:00,CUST-1412,AGT-223,98,11.0,Resolved,3,Positive,Technical Support
IM-2026042220,2026-04-24 13:00:00,CUST-2141,AGT-224,256,17.2,Resolved,5,Neutral,Network Outage
IM-2026042221,2026-04-24 14:15:00,CUST-5903,AGT-224,167,4.5,Resolved,5,Positive,Technical Support
IM-2026042222,2026-04-24 14:15:00,CUST-5688,AGT-220,70,17.2,Resolved,5,Positive,Billing & Payment
IM-2026042223,2026-04-24 14:15:00,CUST-8004,AGT-208,329,6.7,Resolved,2,Negative,Account Management
IM-2026042224,2026-04-24 14:30:00,CUST-5432,AGT-204,403,7.1,Resolved,2,Negative,Technical Support
IM-2026042225,2026-04-24 14:30:00,CUST-1005,AGT-230,19,7.9,Resolved,4,Positive,Technical Support
IM-2026042226,2026-04-24 15:15:00,CUST-2225,AGT-212,35,10.9,Resolved,5,Positive,Billing & Payment
IM-2026042227,2026-04-24 15:45:00,CUST-9154,AGT-209,70,10.4,Resolved,5,Negative,Technical Support
IM-2026042228,2026-04-24 15:45:00,CUST-2963,AGT-218,40,6.3,Resolved,5,Negative,Billing & Payment
IM-2026042229,2026-04-24 16:00:00,CUST-7574,AGT-217,25,11.6,Resolved,5,Positive,Network Outage
IM-2026042230,2026-04-24 16:15:00,CUST-7843,AGT-209,51,12.4,Resolved,5,Positive,Account Management
IM-2026042231,2026-04-24 16:15:00,CUST-4231,AGT-230,56,17.7,Resolved,5,Negative,Technical Support
IM-2026042232,2026-04-24 16:15:00,CUST-1213,AGT-210,27,12.6,Resolved,5,Positive,Network Outage
IM-2026042233,2026-04-24 16:45:00,CUST-9174,AGT-229,153,14.7,Transferred,5,Neutral,Account Management
IM-2026042234,2026-04-24 16:45:00,CUST-4411,AGT-234,92,9.5,Resolved,4,Positive,Billing & Payment
IM-2026042235,2026-04-24 17:00:00,CUST-2299,AGT-202,22,11.9,Resolved,5,Neutral,Technical Support
IM-2026042236,2026-04-24 17:15:00,CUST-3940,AGT-218,35,20.8,Resolved,4,Positive,Account Management
IM-2026042237,2026-04-24 17:30:00,CUST-2635,AGT-208,22,9.7,Resolved,5,Positive,General Inquiry
IM-2026042238,2026-04-24 18:00:00,CUST-1643,AGT-216,22,2.0,Transferred,5,Positive,Billing & Payment
IM-2026042239,2026-04-24 18:45:00,CUST-7524,AGT-202,265,5.0,Resolved,4,Positive,Network Outage
IM-2026042240,2026-04-24 18:45:00,CUST-2143,AGT-206,318,9.0,Resolved,1,Negative,Billing & Payment
IM-2026042241,2026-04-24 19:00:00,CUST-9312,AGT-201,32,8.6,Resolved,4,Neutral,Technical Support
IM-2026042242,2026-04-24 19:30:00,CUST-2104,AGT-210,155,14.8,Resolved,5,Negative,General Inquiry
IM-2026042243,2026-04-24 19:30:00,CUST-1323,AGT-218,131,19.9,Resolved,4,Positive,Technical Support
IM-2026042244,2026-04-24 19:45:00,CUST-2803,AGT-217,58,10.3,Unresolved,3,Neutral,Technical Support
IM-2026042245,2026-04-24 20:00:00,CUST-6776,AGT-205,42,16.9,Resolved,4,Positive,Technical Support
IM-2026042246,2026-04-24 20:00:00,CUST-6151,AGT-211,48,16.8,Transferred,5,Positive,Account Management
IM-2026042247,2026-04-24 20:00:00,CUST-1259,AGT-215,183,17.2,Unresolved,4,Positive,Technical Support
IM-2026042248,2026-04-24 20:30:00,CUST-6024,AGT-208,25,9.2,Unresolved,5,Positive,Network Outage
IM-2026042249,2026-04-24 20:30:00,CUST-2408,AGT-228,29,6.0,Resolved,4,Positive,General Inquiry
IM-2026042250,2026-04-24 21:00:00,CUST-7857,AGT-204,69,19.7,Resolved,4,Positive,Account Management
IM-2026042251,2026-04-24 21:00:00,CUST-1290,AGT-214,120,13.0,Resolved,4,Neutral,Billing & Payment
IM-2026042252,2026-04-24 21:15:00,CUST-2737,AGT-204,43,5.1,Resolved,4,Positive,Technical Support
IM-2026042253,2026-04-24 21:45:00,CUST-9187,AGT-227,20,12.3,Resolved,5,Positive,Technical Support
IM-2026042254,2026-04-24 21:45:00,CUST-4042,AGT-221,63,20.6,Resolved,5,Neutral,Billing & Payment
IM-2026042255,2026-04-24 21:45:00,CUST-2201,AGT-208,93,8.7,Resolved,5,Positive,Billing & Payment
IM-2026042256,2026-04-24 22:00:00,CUST-8605,AGT-206,150,15.2,Resolved,5,Positive,Account Management
IM-2026042257,2026-04-24 22:00:00,CUST-6584,AGT-234,95,13.1,Resolved,5,Neutral,General Inquiry
IM-2026042258,2026-04-24 22:30:00,CUST-6825,AGT-233,125,21.2,Resolved,5,Positive,Billing & Payment
IM-2026042259,2026-04-24 22:30:00,CUST-7292,AGT-230,51,11.5,Unresolved,4,Positive,Technical Support
IM-2026042260,2026-04-24 23:00:00,CUST-2962,AGT-210,23,12.0,Resolved,3,Positive,Network Outage
IM-2026042261,2026-04-24 23:00:00,CUST-5819,AGT-208,165,14.8,Resolved,5,Positive,Billing & Payment
IM-2026042262,2026-04-24 23:15:00,CUST-4611,AGT-226,42,13.0,Resolved,4,Positive,Network Outage
IM-2026042263,2026-04-24 23:45:00,CUST-6347,AGT-216,121,13.5,Resolved,3,Negative,Billing & Payment
IM-2026042264,2026-04-25 00:15:00,CUST-9865,AGT-216,153,17.9,Resolved,5,Neutral,Billing & Payment
IM-2026042265,2026-04-25 00:30:00,CUST-8776,AGT-227,26,9.5,Resolved,4,Negative,Technical Support
IM-2026042266,2026-04-25 00:45:00,CUST-7699,AGT-212,253,7.1,Resolved,4,Neutral,Network Outage
IM-2026042267,2026-04-25 01:15:00,CUST-8636,AGT-220,107,5.3,Resolved,4,Positive,Network Outage
IM-2026042268,2026-04-25 01:30:00,CUST-3007,AGT-226,98,6.4,Resolved,3,Positive,Account Management
IM-2026042269,2026-04-25 02:00:00,CUST-3264,AGT-206,83,9.1,Resolved,5,Positive,General Inquiry
IM-2026042270,2026-04-25 02:15:00,CUST-1693,AGT-219,18,13.7,Resolved,5,Positive,Account Management
IM-2026042271,2026-04-25 02:45:00,CUST-1847,AGT-228,105,6.7,Transferred,4,Neutral,Network Outage
IM-2026042272,2026-04-25 03:15:00,CUST-9418,AGT-215,20,15.7,Resolved,4,Positive,Technical Support
IM-2026042273,2026-04-25 03:15:00,CUST-8364,AGT-209,45,17.3,Resolved,4,Positive,General Inquiry
IM-2026042274,2026-04-25 03:15:00,CUST-4812,AGT-212,275,6.2,Transferred,5,Positive,Account Management
IM-2026042275,2026-04-25 03:30:00,CUST-9932,AGT-221,61,13.3,Resolved,5,Positive,Billing & Payment
IM-2026042276,2026-04-25 03:30:00,CUST-1989,AGT-203,54,6.1,Resolved,5,Neutral,Account Management
IM-2026042277,2026-04-25 03:30:00,CUST-1281,AGT-212,322,7.4,Resolved,2,Neutral,Network Outage
IM-2026042278,2026-04-25 03:45:00,CUST-3120,AGT-218,80,2.2,Resolved,5,Positive,Billing & Payment
IM-2026042279,2026-04-25 03:45:00,CUST-4112,AGT-233,160,16.6,Resolved,5,Negative,Billing & Payment
IM-2026042280,2026-04-25 04:00:00,CUST-9601,AGT-234,37,11.7,Unresolved,5,Positive,Network Outage
IM-2026042281,2026-04-25 04:15:00,CUST-5129,AGT-222,48,12.2,Resolved,5,Negative,Network Outage
IM-2026042282,2026-04-25 04:15:00,CUST-6613,AGT-215,100,19.0,Resolved,4,Positive,Account Management
IM-2026042283,2026-04-25 04:45:00,CUST-7394,AGT-203,306,17.1,Resolved,1,Negative,Billing & Payment
IM-2026042284,2026-04-25 04:45:00,CUST-3010,AGT-210,76,15.6,Resolved,5,Neutral,Network Outage
IM-2026042285,2026-04-25 04:45:00,CUST-5833,AGT-212,197,13.2,Resolved,4,Positive,Technical Support
IM-2026042286,2026-04-25 05:00:00,CUST-5673,AGT-225,101,13.2,Resolved,5,Positive,Technical Support
IM-2026042287,2026-04-25 05:00:00,CUST-5368,AGT-206,98,15.6,Unresolved,5,Positive,Billing & Payment
IM-2026042288,2026-04-25 05:15:00,CUST-8281,AGT-224,47,13.7,Resolved,5,Neutral,Account Management
IM-2026042289,2026-04-25 06:00:00,CUST-1168,AGT-226,264,10.2,Resolved,5,Positive,Network Outage
IM-2026042290,2026-04-25 06:00:00,CUST-4301,AGT-214,29,14.7,Resolved,5,Positive,Account Management
IM-2026042291,2026-04-25 06:15:00,CUST-5159,AGT-212,153,14.1,Resolved,5,Neutral,Account Management
IM-2026042292,2026-04-25 06:15:00,CUST-7325,AGT-203,105,13.8,Resolved,4,Positive,Technical Support
IM-2026042293,2026-04-25 06:45:00,CUST-5564,AGT-233,116,15.7,Resolved,5,Positive,Technical Support
IM-2026042294,2026-04-25 07:45:00,CUST-3680,AGT-214,31,14.4,Resolved,4,Negative,Billing & Payment
IM-2026042295,2026-04-25 08:00:00,CUST-8376,AGT-211,51,6.6,Resolved,4,Positive,General Inquiry
IM-2026042296,2026-04-25 08:15:00,CUST-6214,AGT-229,170,10.2,Resolved,4,Positive,Billing & Payment
IM-2026042297,2026-04-25 08:30:00,CUST-3544,AGT-224,15,18.3,Resolved,4,Positive,Account Management
IM-2026042298,2026-04-25 08:30:00,CUST-2028,AGT-208,143,16.7,Resolved,4,Negative,Account Management
IM-2026042299,2026-04-25 08:45:00,CUST-6076,AGT-218,28,18.2,Resolved,5,Positive,Technical Support
IM-2026042300,2026-04-25 08:45:00,CUST-8390,AGT-224,24,17.4,Resolved,5,Positive,Technical Support
IM-2026042301,2026-04-25 09:15:00,CUST-3377,AGT-228,200,8.1,Resolved,5,Neutral,Network Outage
IM-2026042302,2026-04-25 09:15:00,CUST-6167,AGT-218,22,15.7,Resolved,3,Positive,Account Management
IM-2026042303,2026-04-25 09:30:00,CUST-1218,AGT-206,31,15.6,Resolved,5,Neutral,Technical Support
IM-2026042304,2026-04-25 09:30:00,CUST-2254,AGT-228,62,22.9,Resolved,5,Positive,Billing & Payment
IM-2026042305,2026-04-25 09:45:00,CUST-2371,AGT-202,106,10.8,Resolved,4,Positive,Account Management
IM-2026042306,2026-04-25 09:45:00,CUST-4938,AGT-204,75,12.7,Resolved,5,Positive,Billing & Payment
IM-2026042307,2026-04-25 10:30:00,CUST-3283,AGT-229,62,11.1,Unresolved,5,Positive,Billing & Payment
IM-2026042308,2026-04-25 11:15:00,CUST-4670,AGT-211,104,17.0,Unresolved,5,Positive,Technical Support
IM-2026042309,2026-04-25 11:15:00,CUST-8446,AGT-226,28,5.9,Resolved,5,Neutral,Billing & Payment
IM-2026042310,2026-04-25 12:00:00,CUST-6007,AGT-232,208,7.3,Resolved,5,Positive,Account Management
IM-2026042311,2026-04-25 12:15:00,CUST-8226,AGT-214,26,7.2,Resolved,5,Neutral,Network Outage
