call_id,timestamp,customer_id,agent_id,call_duration_sec,wait_time_sec,call_status,csat_score,issue_category
CALL-2026040811,2026-04-18 08:30:00,CUST-4808,AGT-101,106,19,Answered,5,Billing & Payment
CALL-2026040812,2026-04-18 08:45:00,CUST-2075,AGT-103,219,84,Answered,3,Network Outage
CALL-2026040813,2026-04-18 08:45:00,CUST-1604,AGT-104,190,26,Answered,4,General Inquiry
CALL-2026040814,2026-04-18 09:00:00,CUST-2699,AGT-106,230,59,Answered,4,Account Management
CALL-2026040815,2026-04-18 09:00:00,CUST-8846,AGT-120,298,21,Answered,3,Billing & Payment
CALL-2026040816,2026-04-18 09:00:00,CUST-5508,AGT-108,285,138,Dropped,2,Account Management
CALL-2026040817,2026-04-18 09:00:00,CUST-4273,AGT-118,191,34,Answered,4,Billing & Payment
CALL-2026040818,2026-04-18 09:00:00,CUST-9002,AGT-115,370,49,Answered,5,Account Management
CALL-2026040819,2026-04-18 09:30:00,CUST-3986,AGT-117,46,58,Answered,5,Billing & Payment
CALL-2026040820,2026-04-18 09:45:00,CUST-5311,AGT-112,465,132,Answered,4,Billing & Payment
CALL-2026040821,2026-04-18 09:45:00,CUST-9325,AGT-101,233,88,Answered,5,Technical Support
CALL-2026040822,2026-04-18 10:45:00,CUST-9444,AGT-106,172,170,Answered,4,Billing & Payment
CALL-2026040823,2026-04-18 11:15:00,CUST-3763,AGT-106,213,176,Answered,5,Account Management
CALL-2026040824,2026-04-18 11:30:00,CUST-5409,AGT-124,430,457,Dropped,1,Billing & Payment
CALL-2026040825,2026-04-18 11:30:00,CUST-7843,AGT-102,367,314,Answered,2,Network Outage
CALL-2026040826,2026-04-18 12:00:00,CUST-9795,AGT-110,278,431,Answered,1,Technical Support
CALL-2026040827,2026-04-18 12:15:00,CUST-9791,AGT-102,206,127,Answered,4,Technical Support
CALL-2026040828,2026-04-18 13:30:00,CUST-5864,AGT-119,177,276,Dropped,2,Billing & Payment
CALL-2026040829,2026-04-18 14:30:00,CUST-1789,AGT-120,378,55,Answered,3,Technical Support
CALL-2026040830,2026-04-18 15:15:00,CUST-9502,AGT-113,230,54,Answered,3,Account Management
CALL-2026040831,2026-04-18 15:45:00,CUST-1421,AGT-114,281,93,Answered,4,Network Outage
CALL-2026040832,2026-04-18 15:45:00,CUST-2308,AGT-111,246,106,Answered,4,Technical Support
CALL-2026040833,2026-04-18 16:00:00,CUST-7697,AGT-110,380,75,Answered,5,Account Management
CALL-2026040834,2026-04-18 16:00:00,CUST-9934,AGT-107,232,31,Answered,5,Billing & Payment
CALL-2026040835,2026-04-18 17:00:00,CUST-7728,AGT-120,348,74,Answered,5,Billing & Payment
CALL-2026040836,2026-04-18 17:00:00,CUST-9837,AGT-119,191,26,Answered,5,Account Management
CALL-2026040837,2026-04-18 17:15:00,CUST-1370,AGT-105,287,92,Answered,3,Network Outage
CALL-2026040838,2026-04-18 18:15:00,CUST-9572,AGT-101,236,48,Answered,3,Network Outage
CALL-2026040839,2026-04-18 19:00:00,CUST-2667,AGT-105,295,182,Answered,2,Account Management
CALL-2026040840,2026-04-18 19:30:00,CUST-1832,AGT-110,193,14,Missed,1,Account Management
CALL-2026040841,2026-04-18 19:45:00,CUST-3367,AGT-109,214,21,Answered,5,Account Management
CALL-2026040842,2026-04-18 20:00:00,CUST-8972,AGT-102,274,151,Missed,1,Network Outage
CALL-2026040843,2026-04-18 20:30:00,CUST-2689,AGT-104,185,132,Answered,4,Technical Support
CALL-2026040844,2026-04-18 20:30:00,CUST-5521,AGT-105,318,282,Answered,1,Billing & Payment
CALL-2026040845,2026-04-18 20:30:00,CUST-4878,AGT-121,335,32,Dropped,2,Billing & Payment
CALL-2026040846,2026-04-18 20:45:00,CUST-9111,AGT-101,313,114,Answered,4,Account Management
CALL-2026040847,2026-04-18 20:45:00,CUST-9974,AGT-117,246,389,Answered,2,Technical Support
CALL-2026040848,2026-04-18 21:15:00,CUST-6087,AGT-103,250,103,Answered,5,Billing & Payment
CALL-2026040849,2026-04-18 21:30:00,CUST-7458,AGT-118,181,13,Answered,5,Network Outage
CALL-2026040850,2026-04-18 21:45:00,CUST-9984,AGT-103,273,49,Answered,5,Account Management
CALL-2026040851,2026-04-18 21:45:00,CUST-4349,AGT-106,183,13,Missed,1,Technical Support
CALL-2026040852,2026-04-18 23:00:00,CUST-4377,AGT-113,284,33,Dropped,1,Billing & Payment
CALL-2026040853,2026-04-18 23:15:00,CUST-6285,AGT-111,160,216,Answered,1,Technical Support
CALL-2026040854,2026-04-18 23:15:00,CUST-7745,AGT-115,83,153,Answered,3,General Inquiry
CALL-2026040855,2026-04-18 23:45:00,CUST-7620,AGT-111,152,300,Answered,3,Account Management
CALL-2026040856,2026-04-19 00:00:00,CUST-7302,AGT-110,407,31,Answered,4,Billing & Payment
CALL-2026040857,2026-04-19 00:30:00,CUST-3191,AGT-109,298,51,Answered,5,General Inquiry
CALL-2026040858,2026-04-19 00:45:00,CUST-5392,AGT-116,214,22,Answered,4,Technical Support
CALL-2026040859,2026-04-19 01:00:00,CUST-3024,AGT-110,228,47,Answered,5,Billing & Payment
CALL-2026040860,2026-04-19 01:15:00,CUST-8848,AGT-103,173,118,Answered,4,Billing & Payment
CALL-2026040861,2026-04-19 02:00:00,CUST-4175,AGT-110,460,55,Answered,5,Network Outage
CALL-2026040862,2026-04-19 02:15:00,CUST-1002,AGT-103,261,36,Answered,5,Network Outage
CALL-2026040863,2026-04-19 02:45:00,CUST-3568,AGT-121,298,13,Answered,5,Technical Support
CALL-2026040864,2026-04-19 03:00:00,CUST-8171,AGT-112,333,41,Dropped,1,Account Management
CALL-2026040865,2026-04-19 04:45:00,CUST-9627,AGT-120,175,57,Answered,5,Network Outage
CALL-2026040866,2026-04-19 04:45:00,CUST-7553,AGT-106,419,52,Answered,3,Account Management
CALL-2026040867,2026-04-19 05:45:00,CUST-8024,AGT-113,403,60,Answered,5,Technical Support
CALL-2026040868,2026-04-19 06:30:00,CUST-9333,AGT-116,223,60,Answered,4,Technical Support
CALL-2026040869,2026-04-19 07:00:00,CUST-4374,AGT-116,369,26,Answered,4,Network Outage
CALL-2026040870,2026-04-19 09:15:00,CUST-3224,AGT-111,272,33,Missed,3,Billing & Payment
CALL-2026040871,2026-04-19 09:15:00,CUST-5945,AGT-123,245,36,Answered,5,Network Outage
CALL-2026040872,2026-04-19 09:30:00,CUST-1941,AGT-124,467,30,Answered,4,Network Outage
CALL-2026040873,2026-04-19 13:30:00,CUST-9853,AGT-120,251,108,Answered,3,Account Management
CALL-2026040874,2026-04-19 13:45:00,CUST-2543,AGT-116,98,377,Dropped,1,Billing & Payment
CALL-2026040875,2026-04-19 14:15:00,CUST-6221,AGT-122,337,186,Answered,2,General Inquiry
CALL-2026040876,2026-04-19 14:45:00,CUST-1730,AGT-111,303,292,Answered,1,Network Outage
CALL-2026040877,2026-04-19 15:15:00,CUST-2506,AGT-115,219,26,Answered,4,Technical Support
CALL-2026040878,2026-04-19 15:15:00,CUST-3689,AGT-123,209,130,Answered,3,Billing & Payment
CALL-2026040879,2026-04-19 15:15:00,CUST-6938,AGT-120,352,90,Answered,4,Technical Support
CALL-2026040880,2026-04-19 15:30:00,CUST-4790,AGT-111,241,67,Answered,3,Account Management
CALL-2026040881,2026-04-19 15:45:00,CUST-4688,AGT-110,379,70,Dropped,3,Technical Support
CALL-2026040882,2026-04-19 15:45:00,CUST-7127,AGT-105,267,28,Answered,5,Network Outage
CALL-2026040883,2026-04-19 16:15:00,CUST-8880,AGT-118,274,38,Answered,5,General Inquiry
CALL-2026040884,2026-04-19 16:30:00,CUST-9338,AGT-123,149,47,Dropped,1,Technical Support
CALL-2026040885,2026-04-19 18:00:00,CUST-1256,AGT-116,459,30,Answered,4,Technical Support
CALL-2026040886,2026-04-19 18:00:00,CUST-2306,AGT-110,194,37,Answered,5,Technical Support
CALL-2026040887,2026-04-19 19:00:00,CUST-1372,AGT-110,264,13,Answered,4,Network Outage
CALL-2026040888,2026-04-19 19:00:00,CUST-1780,AGT-102,282,11,Answered,5,Account Management
CALL-2026040889,2026-04-19 19:15:00,CUST-3825,AGT-109,253,49,Answered,4,General Inquiry
CALL-2026040890,2026-04-19 19:30:00,CUST-2789,AGT-118,422,29,Missed,1,Account Management
CALL-2026040891,2026-04-19 21:15:00,CUST-1973,AGT-112,266,22,Answered,5,General Inquiry
CALL-2026040892,2026-04-19 21:15:00,CUST-5348,AGT-107,102,24,Answered,5,Account Management
CALL-2026040893,2026-04-19 21:30:00,CUST-6844,AGT-120,220,32,Answered,4,Network Outage
CALL-2026040894,2026-04-19 22:15:00,CUST-5053,AGT-124,310,15,Answered,3,Account Management
CALL-2026040895,2026-04-19 22:15:00,CUST-8741,AGT-118,459,29,Answered,4,General Inquiry
CALL-2026040896,2026-04-19 22:45:00,CUST-1364,AGT-109,239,89,Answered,5,General Inquiry
CALL-2026040897,2026-04-19 23:30:00,CUST-1179,AGT-102,209,86,Answered,5,General Inquiry
CALL-2026040898,2026-04-20 00:00:00,CUST-6202,AGT-101,343,29,Answered,5,Technical Support
CALL-2026040899,2026-04-20 00:00:00,CUST-7802,AGT-111,370,88,Answered,5,Billing & Payment
CALL-2026040900,2026-04-20 00:30:00,CUST-6756,AGT-123,199,66,Answered,4,Billing & Payment
CALL-2026040901,2026-04-20 01:00:00,CUST-2613,AGT-124,378,112,Answered,4,General Inquiry
CALL-2026040902,2026-04-20 01:45:00,CUST-4756,AGT-114,230,24,Answered,4,Network Outage
CALL-2026040903,2026-04-20 01:45:00,CUST-4052,AGT-104,124,163,Answered,5,Technical Support
CALL-2026040904,2026-04-20 02:30:00,CUST-3586,AGT-118,400,21,Answered,5,Billing & Payment
CALL-2026040905,2026-04-20 02:30:00,CUST-8986,AGT-115,194,186,Answered,1,General Inquiry
CALL-2026040906,2026-04-20 03:30:00,CUST-4240,AGT-119,249,27,Answered,4,Technical Support
CALL-2026040907,2026-04-20 04:30:00,CUST-2785,AGT-107,286,21,Answered,5,Billing & Payment
CALL-2026040908,2026-04-20 04:30:00,CUST-5298,AGT-105,122,176,Dropped,3,Account Management
CALL-2026040909,2026-04-20 04:30:00,CUST-1906,AGT-113,293,27,Answered,4,General Inquiry
CALL-2026040910,2026-04-20 06:00:00,CUST-4081,AGT-109,381,37,Answered,5,Network Outage
CALL-2026040911,2026-04-20 06:15:00,CUST-3829,AGT-115,285,100,Answered,5,General Inquiry
CALL-2026040912,2026-04-20 06:45:00,CUST-9282,AGT-107,252,20,Answered,5,Network Outage
CALL-2026040913,2026-04-20 06:45:00,CUST-5490,AGT-110,369,27,Answered,4,Billing & Payment
CALL-2026040914,2026-04-20 07:15:00,CUST-8002,AGT-118,230,45,Dropped,1,Billing & Payment
CALL-2026040915,2026-04-20 07:45:00,CUST-3335,AGT-102,298,11,Answered,5,Technical Support
CALL-2026040916,2026-04-20 07:45:00,CUST-9768,AGT-115,229,13,Answered,5,Account Management
CALL-2026040917,2026-04-20 07:45:00,CUST-2832,AGT-117,102,189,Missed,1,General Inquiry
CALL-2026040918,2026-04-20 08:00:00,CUST-8616,AGT-101,341,239,Answered,2,Technical Support
CALL-2026040919,2026-04-20 08:45:00,CUST-3460,AGT-118,130,18,Dropped,1,Account Management
CALL-2026040920,2026-04-20 09:00:00,CUST-3963,AGT-118,233,31,Answered,3,Network Outage
CALL-2026040921,2026-04-20 10:30:00,CUST-1045,AGT-110,227,95,Missed,1,Billing & Payment
CALL-2026040922,2026-04-20 11:00:00,CUST-5183,AGT-124,263,77,Answered,4,Network Outage
CALL-2026040923,2026-04-20 11:30:00,CUST-8773,AGT-119,209,73,Answered,4,Technical Support
CALL-2026040924,2026-04-20 12:15:00,CUST-5332,AGT-103,334,108,Answered,3,Billing & Payment
CALL-2026040925,2026-04-20 12:45:00,CUST-7963,AGT-123,396,57,Answered,4,General Inquiry
CALL-2026040926,2026-04-20 13:15:00,CUST-8069,AGT-103,283,144,Answered,5,Billing & Payment
CALL-2026040927,2026-04-20 14:00:00,CUST-8714,AGT-104,300,784,Answered,2,Technical Support
CALL-2026040928,2026-04-20 14:45:00,CUST-3422,AGT-124,232,221,Answered,1,Technical Support
CALL-2026040929,2026-04-20 15:00:00,CUST-7823,AGT-106,192,126,Answered,5,Technical Support
CALL-2026040930,2026-04-20 15:15:00,CUST-1071,AGT-111,283,31,Answered,4,Billing & Payment
CALL-2026040931,2026-04-20 15:15:00,CUST-4741,AGT-120,281,79,Answered,5,Technical Support
CALL-2026040932,2026-04-20 15:30:00,CUST-5865,AGT-118,460,29,Dropped,1,Account Management
CALL-2026040933,2026-04-20 15:45:00,CUST-1765,AGT-107,294,11,Answered,3,Account Management
CALL-2026040934,2026-04-20 16:00:00,CUST-6968,AGT-106,402,31,Answered,4,Account Management
CALL-2026040935,2026-04-20 16:15:00,CUST-1565,AGT-122,174,62,Answered,3,Billing & Payment
CALL-2026040936,2026-04-20 16:30:00,CUST-3982,AGT-104,603,27,Answered,4,Billing & Payment
CALL-2026040937,2026-04-20 17:45:00,CUST-5019,AGT-103,199,15,Answered,4,Technical Support
CALL-2026040938,2026-04-20 17:45:00,CUST-2074,AGT-121,336,16,Answered,5,Billing & Payment
CALL-2026040939,2026-04-20 17:45:00,CUST-7327,AGT-123,228,46,Answered,5,Technical Support
CALL-2026040940,2026-04-20 18:15:00,CUST-8972,AGT-119,226,29,Answered,5,Technical Support
CALL-2026040941,2026-04-20 18:15:00,CUST-5483,AGT-117,394,72,Answered,4,Technical Support
CALL-2026040942,2026-04-20 19:30:00,CUST-8396,AGT-111,191,143,Answered,5,Technical Support
CALL-2026040943,2026-04-20 20:45:00,CUST-3588,AGT-115,273,257,Missed,2,Technical Support
CALL-2026040944,2026-04-20 21:45:00,CUST-7000,AGT-114,297,58,Answered,5,General Inquiry
CALL-2026040945,2026-04-20 22:15:00,CUST-2446,AGT-101,432,34,Answered,4,Technical Support
CALL-2026040946,2026-04-20 22:15:00,CUST-6672,AGT-113,343,35,Answered,4,Billing & Payment
CALL-2026040947,2026-04-20 23:00:00,CUST-1598,AGT-113,325,78,Answered,5,Billing & Payment
CALL-2026040948,2026-04-20 23:45:00,CUST-3750,AGT-122,272,21,Answered,4,Account Management
CALL-2026040949,2026-04-21 00:00:00,CUST-7452,AGT-107,269,131,Answered,5,Billing & Payment
CALL-2026040950,2026-04-21 00:30:00,CUST-7264,AGT-105,329,25,Answered,4,Network Outage
CALL-2026040951,2026-04-21 00:30:00,CUST-7655,AGT-101,302,118,Answered,4,General Inquiry
CALL-2026040952,2026-04-21 00:30:00,CUST-5928,AGT-110,199,33,Answered,5,Network Outage
CALL-2026040953,2026-04-21 01:00:00,CUST-9719,AGT-124,193,103,Answered,4,General Inquiry
CALL-2026040954,2026-04-21 01:15:00,CUST-4695,AGT-121,365,25,Answered,5,Technical Support
CALL-2026040955,2026-04-21 01:45:00,CUST-5180,AGT-107,232,115,Answered,5,Technical Support
CALL-2026040956,2026-04-21 01:45:00,CUST-4561,AGT-109,355,12,Answered,4,Technical Support
CALL-2026040957,2026-04-21 02:45:00,CUST-3397,AGT-120,436,184,Answered,2,Account Management
CALL-2026040958,2026-04-21 03:00:00,CUST-1632,AGT-101,192,25,Answered,5,Billing & Payment
CALL-2026040959,2026-04-21 03:15:00,CUST-4872,AGT-123,232,35,Answered,3,Billing & Payment
CALL-2026040960,2026-04-21 03:15:00,CUST-1544,AGT-110,349,41,Answered,5,Technical Support
CALL-2026040961,2026-04-21 03:45:00,CUST-9015,AGT-120,365,37,Answered,4,Account Management
CALL-2026040962,2026-04-21 04:30:00,CUST-9399,AGT-118,386,66,Answered,5,Network Outage
CALL-2026040963,2026-04-21 04:30:00,CUST-9634,AGT-116,364,17,Answered,5,Network Outage
CALL-2026040964,2026-04-21 04:30:00,CUST-6664,AGT-115,169,76,Answered,5,Billing & Payment
CALL-2026040965,2026-04-21 05:00:00,CUST-8205,AGT-109,150,32,Answered,4,Technical Support
CALL-2026040966,2026-04-21 07:15:00,CUST-1656,AGT-105,227,44,Answered,5,General Inquiry
CALL-2026040967,2026-04-21 07:45:00,CUST-7312,AGT-103,351,53,Answered,5,Account Management
CALL-2026040968,2026-04-21 07:45:00,CUST-7182,AGT-104,307,54,Dropped,2,Technical Support
CALL-2026040969,2026-04-21 08:00:00,CUST-4094,AGT-107,103,68,Answered,4,Billing & Payment
CALL-2026040970,2026-04-21 08:00:00,CUST-4683,AGT-117,227,63,Answered,4,Billing & Payment
CALL-2026040971,2026-04-21 08:45:00,CUST-2868,AGT-108,365,93,Answered,5,Network Outage
CALL-2026040972,2026-04-21 10:00:00,CUST-5102,AGT-123,389,300,Dropped,1,Account Management
CALL-2026040973,2026-04-21 10:30:00,CUST-7034,AGT-116,411,355,Answered,1,Account Management
CALL-2026040974,2026-04-21 10:45:00,CUST-4271,AGT-111,237,159,Dropped,1,General Inquiry
CALL-2026040975,2026-04-21 10:45:00,CUST-2284,AGT-113,306,507,Dropped,2,Technical Support
CALL-2026040976,2026-04-21 11:00:00,CUST-9733,AGT-107,170,63,Answered,5,Technical Support
CALL-2026040977,2026-04-21 11:30:00,CUST-1329,AGT-119,270,187,Answered,3,Network Outage
CALL-2026040978,2026-04-21 11:45:00,CUST-5576,AGT-120,183,48,Answered,5,Account Management
CALL-2026040979,2026-04-21 12:45:00,CUST-4523,AGT-107,300,175,Answered,3,Technical Support
CALL-2026040980,2026-04-21 13:30:00,CUST-1502,AGT-114,422,43,Dropped,1,Billing & Payment
CALL-2026040981,2026-04-21 13:45:00,CUST-8385,AGT-102,347,792,Answered,2,Billing & Payment
CALL-2026040982,2026-04-21 14:00:00,CUST-6084,AGT-102,288,48,Answered,5,Technical Support
CALL-2026040983,2026-04-21 14:30:00,CUST-7250,AGT-108,138,607,Dropped,1,Technical Support
CALL-2026040984,2026-04-21 16:45:00,CUST-5635,AGT-108,177,65,Answered,5,Technical Support
CALL-2026040985,2026-04-21 16:45:00,CUST-9370,AGT-118,201,21,Answered,4,Account Management
CALL-2026040986,2026-04-21 16:45:00,CUST-6283,AGT-109,375,53,Answered,5,Network Outage
CALL-2026040987,2026-04-21 17:30:00,CUST-6137,AGT-106,293,10,Dropped,2,Account Management
CALL-2026040988,2026-04-21 17:45:00,CUST-3758,AGT-117,209,103,Answered,5,Billing & Payment
CALL-2026040989,2026-04-21 20:00:00,CUST-5182,AGT-122,174,27,Answered,4,Account Management
CALL-2026040990,2026-04-21 20:15:00,CUST-8750,AGT-114,168,53,Answered,3,Network Outage
CALL-2026040991,2026-04-21 20:15:00,CUST-3328,AGT-112,87,183,Dropped,1,Technical Support
CALL-2026040992,2026-04-21 20:15:00,CUST-1768,AGT-119,266,195,Answered,4,Technical Support
CALL-2026040993,2026-04-21 20:30:00,CUST-9168,AGT-103,191,126,Answered,5,Technical Support
CALL-2026040994,2026-04-21 21:30:00,CUST-3793,AGT-113,331,38,Missed,1,Billing & Payment
CALL-2026040995,2026-04-21 21:45:00,CUST-9209,AGT-112,442,26,Answered,4,Network Outage
CALL-2026040996,2026-04-21 22:00:00,CUST-2892,AGT-102,160,151,Answered,4,General Inquiry
CALL-2026040997,2026-04-21 23:15:00,CUST-7032,AGT-102,382,88,Dropped,1,Billing & Payment
CALL-2026040998,2026-04-21 23:15:00,CUST-9216,AGT-116,266,42,Answered,5,Technical Support
CALL-2026040999,2026-04-21 23:30:00,CUST-8342,AGT-101,270,151,Answered,4,Technical Support
CALL-2026041000,2026-04-22 00:00:00,CUST-6644,AGT-103,391,78,Answered,4,Technical Support
CALL-2026041001,2026-04-22 00:30:00,CUST-4215,AGT-118,377,10,Answered,4,Technical Support
CALL-2026041002,2026-04-22 01:15:00,CUST-1233,AGT-116,183,74,Dropped,1,Billing & Payment
CALL-2026041003,2026-04-22 01:30:00,CUST-8902,AGT-116,128,61,Answered,4,Technical Support
CALL-2026041004,2026-04-22 02:30:00,CUST-8624,AGT-107,161,99,Answered,4,Account Management
CALL-2026041005,2026-04-22 02:30:00,CUST-6008,AGT-102,147,10,Answered,4,Network Outage
CALL-2026041006,2026-04-22 03:00:00,CUST-6145,AGT-111,249,53,Answered,4,Technical Support
CALL-2026041007,2026-04-22 03:15:00,CUST-3978,AGT-116,521,183,Answered,1,Billing & Payment
CALL-2026041008,2026-04-22 03:30:00,CUST-9051,AGT-113,218,123,Answered,4,Billing & Payment
CALL-2026041009,2026-04-22 04:00:00,CUST-7030,AGT-121,214,61,Answered,3,Network Outage
CALL-2026041010,2026-04-22 04:15:00,CUST-1242,AGT-124,201,109,Answered,5,Technical Support
CALL-2026041011,2026-04-22 05:30:00,CUST-8863,AGT-106,366,43,Answered,4,Account Management
CALL-2026041012,2026-04-22 05:30:00,CUST-7572,AGT-111,423,16,Answered,5,Account Management
CALL-2026041013,2026-04-22 05:45:00,CUST-2909,AGT-120,206,32,Answered,3,Billing & Payment
CALL-2026041014,2026-04-22 08:15:00,CUST-9659,AGT-114,304,33,Missed,1,Account Management
CALL-2026041015,2026-04-22 09:15:00,CUST-1672,AGT-123,287,35,Answered,4,Technical Support
CALL-2026041016,2026-04-22 10:30:00,CUST-1496,AGT-124,225,206,Answered,4,Technical Support
CALL-2026041017,2026-04-22 10:30:00,CUST-2793,AGT-104,371,44,Answered,5,Technical Support
CALL-2026041018,2026-04-22 10:45:00,CUST-5190,AGT-107,341,37,Answered,4,Technical Support
CALL-2026041019,2026-04-22 12:45:00,CUST-1755,AGT-107,273,194,Dropped,3,Billing & Payment
CALL-2026041020,2026-04-22 13:00:00,CUST-4186,AGT-121,238,455,Dropped,1,Technical Support
CALL-2026041021,2026-04-22 13:30:00,CUST-2912,AGT-109,197,266,Answered,2,Network Outage
CALL-2026041022,2026-04-22 13:30:00,CUST-1007,AGT-120,337,100,Answered,4,Billing & Payment
CALL-2026041023,2026-04-22 13:45:00,CUST-2287,AGT-109,382,470,Missed,1,Account Management
CALL-2026041024,2026-04-22 14:00:00,CUST-8416,AGT-118,466,259,Dropped,1,Technical Support
CALL-2026041025,2026-04-22 14:15:00,CUST-5087,AGT-123,357,284,Answered,3,Billing & Payment
CALL-2026041026,2026-04-22 15:45:00,CUST-5867,AGT-117,182,25,Answered,5,Account Management
CALL-2026041027,2026-04-22 16:00:00,CUST-7686,AGT-122,391,144,Answered,4,Billing & Payment
CALL-2026041028,2026-04-22 16:00:00,CUST-5403,AGT-119,279,114,Answered,5,Billing & Payment
CALL-2026041029,2026-04-22 16:15:00,CUST-7981,AGT-111,240,71,Answered,3,Billing & Payment
CALL-2026041030,2026-04-22 16:45:00,CUST-1081,AGT-124,254,35,Missed,3,Network Outage
CALL-2026041031,2026-04-22 17:00:00,CUST-1761,AGT-118,349,16,Answered,4,Network Outage
CALL-2026041032,2026-04-22 17:30:00,CUST-4659,AGT-122,335,21,Missed,1,Technical Support
CALL-2026041033,2026-04-22 17:45:00,CUST-4675,AGT-101,155,22,Answered,4,Billing & Payment
CALL-2026041034,2026-04-22 18:00:00,CUST-3810,AGT-121,383,10,Answered,4,General Inquiry
CALL-2026041035,2026-04-22 18:30:00,CUST-1144,AGT-120,421,44,Answered,5,Account Management
CALL-2026041036,2026-04-22 19:00:00,CUST-5053,AGT-102,228,55,Dropped,3,Account Management
CALL-2026041037,2026-04-22 19:15:00,CUST-5027,AGT-109,412,144,Answered,5,Account Management
CALL-2026041038,2026-04-22 19:30:00,CUST-2359,AGT-104,54,37,Answered,5,Technical Support
CALL-2026041039,2026-04-22 19:30:00,CUST-7474,AGT-124,256,15,Answered,5,General Inquiry
CALL-2026041040,2026-04-22 20:15:00,CUST-1331,AGT-114,159,195,Dropped,3,Billing & Payment
CALL-2026041041,2026-04-22 20:15:00,CUST-5408,AGT-104,105,98,Missed,1,Account Management
CALL-2026041042,2026-04-22 21:00:00,CUST-1277,AGT-104,279,88,Answered,4,Technical Support
CALL-2026041043,2026-04-22 21:30:00,CUST-7255,AGT-118,212,78,Answered,5,General Inquiry
CALL-2026041044,2026-04-22 21:30:00,CUST-6731,AGT-119,252,60,Answered,4,Billing & Payment
CALL-2026041045,2026-04-22 22:00:00,CUST-9533,AGT-105,205,67,Answered,4,Billing & Payment
CALL-2026041046,2026-04-22 22:30:00,CUST-6692,AGT-119,428,58,Answered,4,Technical Support
CALL-2026041047,2026-04-22 22:30:00,CUST-7010,AGT-124,348,37,Answered,5,Network Outage
CALL-2026041048,2026-04-22 22:45:00,CUST-5677,AGT-111,176,60,Answered,4,Account Management
CALL-2026041049,2026-04-22 23:00:00,CUST-6712,AGT-115,268,11,Missed,1,Technical Support
CALL-2026041050,2026-04-22 23:00:00,CUST-8953,AGT-108,288,74,Dropped,3,Technical Support
CALL-2026041051,2026-04-22 23:45:00,CUST-1562,AGT-111,211,15,Answered,5,Technical Support
CALL-2026041052,2026-04-23 00:15:00,CUST-3939,AGT-110,238,18,Answered,4,Technical Support
CALL-2026041053,2026-04-23 00:15:00,CUST-3800,AGT-122,335,77,Answered,4,Billing & Payment
CALL-2026041054,2026-04-23 00:15:00,CUST-6920,AGT-118,128,41,Answered,4,Technical Support
CALL-2026041055,2026-04-23 00:30:00,CUST-2536,AGT-102,305,109,Answered,4,Network Outage
CALL-2026041056,2026-04-23 01:15:00,CUST-3770,AGT-115,324,89,Answered,4,Technical Support
CALL-2026041057,2026-04-23 02:00:00,CUST-3822,AGT-113,94,35,Answered,5,Network Outage
CALL-2026041058,2026-04-23 02:15:00,CUST-9581,AGT-120,347,46,Answered,5,Technical Support
CALL-2026041059,2026-04-23 02:15:00,CUST-5861,AGT-121,187,104,Answered,5,Account Management
CALL-2026041060,2026-04-23 03:30:00,CUST-6911,AGT-102,314,34,Answered,4,Billing & Payment
CALL-2026041061,2026-04-23 03:30:00,CUST-9676,AGT-103,375,105,Answered,5,General Inquiry
CALL-2026041062,2026-04-23 03:30:00,CUST-2151,AGT-121,256,22,Answered,3,Technical Support
CALL-2026041063,2026-04-23 05:00:00,CUST-9402,AGT-110,419,37,Answered,4,Account Management
CALL-2026041064,2026-04-23 05:15:00,CUST-5038,AGT-110,359,72,Answered,3,Network Outage
CALL-2026041065,2026-04-23 06:15:00,CUST-1784,AGT-109,355,21,Answered,4,Account Management
CALL-2026041066,2026-04-23 06:30:00,CUST-9953,AGT-110,334,52,Missed,1,Technical Support
CALL-2026041067,2026-04-23 07:15:00,CUST-5187,AGT-124,313,98,Answered,3,Technical Support
CALL-2026041068,2026-04-23 09:00:00,CUST-4880,AGT-113,377,27,Answered,4,Network Outage
CALL-2026041069,2026-04-23 09:00:00,CUST-6067,AGT-101,198,21,Answered,4,Technical Support
CALL-2026041070,2026-04-23 10:00:00,CUST-4897,AGT-118,118,508,Answered,1,General Inquiry
CALL-2026041071,2026-04-23 10:30:00,CUST-2515,AGT-120,254,244,Answered,3,Technical Support
CALL-2026041072,2026-04-23 10:30:00,CUST-5759,AGT-112,153,451,Answered,1,Account Management
CALL-2026041073,2026-04-23 11:15:00,CUST-8565,AGT-121,342,307,Answered,2,Billing & Payment
CALL-2026041074,2026-04-23 12:00:00,CUST-1815,AGT-112,274,34,Answered,5,Technical Support
CALL-2026041075,2026-04-23 13:15:00,CUST-7702,AGT-106,373,143,Answered,5,Technical Support
CALL-2026041076,2026-04-23 13:30:00,CUST-1255,AGT-117,321,98,Answered,5,Technical Support
CALL-2026041077,2026-04-23 13:45:00,CUST-2477,AGT-124,374,77,Answered,4,Technical Support
CALL-2026041078,2026-04-23 14:00:00,CUST-5443,AGT-117,30,51,Answered,4,Account Management
CALL-2026041079,2026-04-23 14:15:00,CUST-3845,AGT-115,186,143,Answered,4,Billing & Payment
CALL-2026041080,2026-04-23 14:45:00,CUST-3577,AGT-113,193,225,Answered,1,Technical Support
